,artist_name,popularity,followers,artist_link,genres,top_track,top_track_album,top_track_popularity,top_track_release_date,top_track_duration_ms,top_track_explicit,top_track_album_link,top_track_link,query_genre
256,Seiko Matsuda,52,356160,https://open.spotify.com/artist/3E5NLQpQbd0eJ18XO9zC0h,"['idol kayo', 'japanese singer-songwriter', 'kayokyoku', 'techno kayo']",赤いスイートピー,BIBLE,57.0,1980,218533.0,False,https://open.spotify.com/album/0dgfL1KfvwumtF2RH4gNZL,https://open.spotify.com/track/0b5iSriqvDLmd6QSWkalr3,japanese
257,Elephant Man,50,354101,https://open.spotify.com/artist/6NOvBZrkd83MSD51xkq4on,"['dancehall', 'jamaican dancehall', 'reggae fusion']",Pon De River Pon De Bank,Good 2 Go,56.0,2003-12-02,239786.0,False,https://open.spotify.com/album/4N8f7aP3lVNkn7sKHTnHVZ,https://open.spotify.com/track/46l7fOJggsNqrNPJeFk0og,j-dance
258,GIRIBOY,52,347414,https://open.spotify.com/artist/2MtHuR0W2idZdF7x4wddqq,"['k-rap', 'korean r&b']",DIE DIE (Feat. CHOILB) (STUDY GROUP X GIRIBOY),DIE DIE (Feat. CHOILB) (STUDY GROUP X GIRIBOY),50.0,2021-06-04,192000.0,False,https://open.spotify.com/album/2P4nB1fYZbYZUY5xcw8glj,https://open.spotify.com/track/6e2LjOQ7SyZuYIOGeZlIkh,korean
259,HOYO-MiX,68,342740,https://open.spotify.com/artist/2YvlK6lKiKVjXxsjvNbnqg,['japanese vgm'],Wildfire,Honkai: Star Rail - Of Snow and Ember (Original Game Soundtrack),67.0,2023-05-02,218242.0,False,https://open.spotify.com/album/0sPSaIpl5yBEA6RgOdTNAe,https://open.spotify.com/track/2CUSdI74D2yqrvEXRQq2Xl,japanese
260,Mao Buyi,52,342271,https://open.spotify.com/artist/6gvSKE72vF6N20LfBqrDmm,"['chinese minyao', 'chinese singer-songwriter', 'mainland chinese pop']",黑月光 - 電視劇《長月燼明》片尾曲,黑月光,60.0,2023-04-07,275780.0,False,https://open.spotify.com/album/6S9G5roK2PPHAycMF8YaRu,https://open.spotify.com/track/0yLa3c4X1cppuFvqQr1ikt,chinese
261,indigo la End,57,341857,https://open.spotify.com/artist/26ZBeXl5Gqr3TAv2itmyCU,"['j-rock', 'japanese indie pop']",名前は片想い,名前は片想い,75.0,2023-01-25,213793.0,False,https://open.spotify.com/album/6S12v6NjkFLwQwLxxavHY9,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu,japanese
262,indigo la End,57,341857,https://open.spotify.com/artist/26ZBeXl5Gqr3TAv2itmyCU,"['j-rock', 'japanese indie pop']",名前は片想い,名前は片想い,75.0,2023-01-25,213793.0,False,https://open.spotify.com/album/6S12v6NjkFLwQwLxxavHY9,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu,j-pop
263,imase,67,341845,https://open.spotify.com/artist/4TaSvnT5o4REFwhqfrmK27,['japanese teen pop'],NIGHT DANCER,POP CUBE,79.0,2022-11-09,210600.0,False,https://open.spotify.com/album/3mlVZ7OTZgKJJAr275tHZX,https://open.spotify.com/track/3gmn76fCtpDazGMnN0QMHX,j-pop
264,imase,67,341845,https://open.spotify.com/artist/4TaSvnT5o4REFwhqfrmK27,['japanese teen pop'],NIGHT DANCER,POP CUBE,79.0,2022-11-09,210600.0,False,https://open.spotify.com/album/3mlVZ7OTZgKJJAr275tHZX,https://open.spotify.com/track/3gmn76fCtpDazGMnN0QMHX,japanese
265,BSS,59,336975,https://open.spotify.com/artist/1uAT5bTSp6dWbNmixIUP5t,['k-pop'],Fighting (Feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',78.0,2023-02-06,204466.0,False,https://open.spotify.com/album/4dHtpne5cAAGgDYFNHu7jW,https://open.spotify.com/track/7eBpUuPnDTfbeP1P4P93CS,j-pop
266,PENOMECO,53,334370,https://open.spotify.com/artist/1MAUqH0haKBYbjpknTfreY,"['k-rap', 'korean r&b']",BOLO (feat. YDG),Organic,71.0,2021-08-25,171520.0,False,https://open.spotify.com/album/56WOBbnm0qft9uNzGA4YWJ,https://open.spotify.com/track/77ILSQGJhqDVOfeWdtEexk,korean
267,WeiBird,55,334369,https://open.spotify.com/artist/7y3HnWCFEvWj4KM9GFSkiX,"['chinese r&b', 'mandopop', 'taiwan singer-songwriter']","如果可以 - 電影""月老""主題曲","如果可以 (電影""月老""主題曲)",72.0,2021-11-05,274400.0,False,https://open.spotify.com/album/6CGKNcn63JbPWljHtQi1L0,https://open.spotify.com/track/72OVnXDzugvrCU25lMi9au,chinese
268,Charly Black,60,331019,https://open.spotify.com/artist/5sK8BsvyDl4TFA6KaBf8or,"['dancehall', 'jamaican dancehall']",Gyal You a Party Animal,Gyal You a Party Animal,72.0,2015,214455.0,False,https://open.spotify.com/album/0AuidICCpJQTwjMajndF4h,https://open.spotify.com/track/6bOLRTULQUiXeVnxOIPZVA,j-dance
269,Demarco,49,329082,https://open.spotify.com/artist/0af5VM6xubf8EXKvoG35x6,"['bongo flava', 'dancehall', 'jamaican dancehall', 'reggae fusion']",I Love My Life,I Love My Life - Single,56.0,2011-11-21,210412.0,False,https://open.spotify.com/album/48o7c4uGPRJybVClvbTBde,https://open.spotify.com/track/6S0nwCOEAftiihy73YVDnl,j-dance
270,Ren Ran,58,313222,https://open.spotify.com/artist/6f4srX54JFrLNK4aTJe2Sc,"['chinese viral pop', 'mainland chinese pop']",飞鸟和蝉,Ren然,69.0,2021-07-27,296006.0,False,https://open.spotify.com/album/2eAqOiX0rfSelLMLDfz3RT,https://open.spotify.com/track/6XBL9naPxZjATbmGAWGJ9V,chinese
271,Zhou Shen,52,312728,https://open.spotify.com/artist/0BezPR1Hn38i8qShQKunSD,"['chinese talent show', 'mainland chinese pop']",Rubia,Rubia (Honkai Impact 3rd Impressions),59.0,2021-01-29,194558.0,False,https://open.spotify.com/album/2wnTaXGOcP03IOWWxET3ML,https://open.spotify.com/track/1cyGvXPHdd5yG0Hrf9Ms8x,chinese
272,BIG Naughty,58,310583,https://open.spotify.com/artist/7cEaNXXTHx3LokbjUUyHal,['k-pop ballad'],NIGHT DANCER - BIG Naughty Remix,NIGHT DANCER,40.0,2023-06-28,210466.0,False,https://open.spotify.com/album/2NtgQvDdY30yPXlbEGFvuc,https://open.spotify.com/track/3kTUvyWw6uU8wLH7gwC4GR,j-pop
273,wacci,52,307098,https://open.spotify.com/artist/7jCHrVGjeHUYP2pHv8FOJ3,"['anime', 'j-division', 'j-pop']",恋だろ,suits me! suits you!,64.0,2022-11-09,283093.0,False,https://open.spotify.com/album/6w4UG3KP2TxppJ4QuQeean,https://open.spotify.com/track/2j7GjqDtsKbEhVq0Gw6a5Z,j-pop
274,The Black Skirts,55,306455,https://open.spotify.com/artist/6WeDO4GynFmK4OxwkBzMW8,"['k-indie', 'k-rock', 'korean dream pop', 'korean indie rock']",EVERYTHING,TEAM BABY,74.0,2017-05-30,293000.0,False,https://open.spotify.com/album/4x4xyLYUjyyBqKlkFT4YdY,https://open.spotify.com/track/19Hg1UCZaCdpHB37L7x63X,j-pop
275,The Black Skirts,55,306455,https://open.spotify.com/artist/6WeDO4GynFmK4OxwkBzMW8,"['k-indie', 'k-rock', 'korean dream pop', 'korean indie rock']",EVERYTHING,TEAM BABY,74.0,2017-05-30,293000.0,False,https://open.spotify.com/album/4x4xyLYUjyyBqKlkFT4YdY,https://open.spotify.com/track/19Hg1UCZaCdpHB37L7x63X,korean
276,Khalil Fong,49,305722,https://open.spotify.com/artist/1YrtUPrWcPfgdl9BaD9nhd,"['chinese r&b', 'mandopop']",特別的人,危險世界,59.0,2014-04-11,259079.0,False,https://open.spotify.com/album/3QR6UyUXB4KclN8HwSIhx9,https://open.spotify.com/track/0VTzUEuHYD8s7CgQ15cDPo,chinese
277,CHANGMO,55,304255,https://open.spotify.com/artist/3hvinNZRzTLoREmqFiKr1b,"['k-rap', 'korean r&b']",METEOR,Boyhood,51.0,2019-11-29,197096.0,False,https://open.spotify.com/album/7ybEq8ZLOtsH2VwdIrjNri,https://open.spotify.com/track/4g6XOg9rvB55GCTJcYchOG,korean
278,BLOOM VASE,47,303677,https://open.spotify.com/artist/3jpPlA4ASvE9TlObazOIee,['japanese pop rap'],Bluma to Lunch,BLOOM SQUAD,63.0,2020-12-19,159040.0,True,https://open.spotify.com/album/3jEYkWEh3uvfHPjl1x3Kwx,https://open.spotify.com/track/0eQkbjPz6eQvhI3sfpshVK,japanese
279,QUEEN BEE,60,302723,https://open.spotify.com/artist/6whFEcaV75AmQMiwlfaxvc,"['anime rock', 'dance rock', 'j-rock']",メフィスト,メフィスト,80.0,2023-04-20,227320.0,False,https://open.spotify.com/album/4GlhyWqXM0Ir8083Ue9Je0,https://open.spotify.com/track/45LUKiex0D78VuhP3Oz6mG,j-dance
280,Shonan No Kaze,52,302403,https://open.spotify.com/artist/70x6gPIjIhWtxjczooKl3p,"['j-pop', 'j-reggae']",純恋歌,湘南乃風 〜Riders High〜,58.0,2006-08-30,429000.0,False,https://open.spotify.com/album/3MlKLOnSyIVO5TxDpSH9T3,https://open.spotify.com/track/1VJVtUutqKTLq0WlT2GkaX,j-pop
281,10-FEET,56,301241,https://open.spotify.com/artist/0QZqdhoRQkn1VphAa5eX8h,"['j-pop', 'j-rock', 'japanese punk rock', 'japanese ska']",第ゼロ感,コリンズ,73.0,2022-12-14,286000.0,False,https://open.spotify.com/album/2WaRUGRx1I5uRs0hrMEFYk,https://open.spotify.com/track/6zjk7Qbwb9DZ4ykUUoqknh,j-pop
282,10-FEET,56,301241,https://open.spotify.com/artist/0QZqdhoRQkn1VphAa5eX8h,"['j-pop', 'j-rock', 'japanese punk rock', 'japanese ska']",第ゼロ感,コリンズ,73.0,2022-12-14,286000.0,False,https://open.spotify.com/album/2WaRUGRx1I5uRs0hrMEFYk,https://open.spotify.com/track/6zjk7Qbwb9DZ4ykUUoqknh,japanese
283,THE RAMPAGE from EXILE TRIBE,52,300960,https://open.spotify.com/artist/6E94YMM50nYraxpkixvQuW,"['j-division', 'j-pop boy group']",16BOOSTERZ,16BOOSTERZ,53.0,2023-04-11,215233.0,False,https://open.spotify.com/album/4zbk3a6upvEPEQJfv274ow,https://open.spotify.com/track/4RY3DJYzJzwMtWBKl7IP4C,j-pop
284,SCANDAL,46,298833,https://open.spotify.com/artist/7hTZwqQILVH4bAbN67CeEz,"['idol rock', 'j-poprock']",瞬間センチメンタル,TEMPTATION BOX,58.0,2010-08-11,224626.0,False,https://open.spotify.com/album/02Mw5RJbogEiPXoPIj4LVt,https://open.spotify.com/track/3RoHAivw8gRyzlWDsvbFTB,j-idol
285,RIP SLYME,49,298182,https://open.spotify.com/artist/5kgH3qVSSDPPmKnQfrkblH,"['j-pop', 'japanese old school hip hop']",熱帯夜,GOOD TIMES,45.0,2010-08-04,290600.0,False,https://open.spotify.com/album/4xhOTN0Ao4XlQ7eDsjcWbh,https://open.spotify.com/track/4iUsQZzlf68NnwkvMIjpbp,japanese
286,JUNNY,57,296862,https://open.spotify.com/artist/0lgENJQUkqkDbpsTYEayOr,['korean r&b'],INVITATION (Feat. Gaeko),INVITATION (Feat. Gaeko),73.0,2023-07-06,191359.0,False,https://open.spotify.com/album/4WxRKPVsrzIaQ7ExLMvJ1u,https://open.spotify.com/track/3ISOK4T54v6O1g1AB8FiEK,korean
287,Masicka,52,296220,https://open.spotify.com/artist/2Gzy8TYJ5xrEMDyUjZuDsK,"['dancehall', 'jamaican dancehall', 'traphall']",Tyrant,Tyrant,57.0,2023-05-24,217959.0,True,https://open.spotify.com/album/3EwcJh0H2zzd0dONi7YkgG,https://open.spotify.com/track/7IZFzhwYUxUVhCsrnEReqi,j-dance
288,Skillibeng,57,286418,https://open.spotify.com/artist/5FkUhnHQ0KC63549LHHtst,"['dancehall', 'jamaican dancehall', 'traphall', 'trinibad']",Crocodile Teeth,Crocodile Teeth,63.0,2020-09-21,166699.0,True,https://open.spotify.com/album/3f1oDLHky5itUghicXgwjg,https://open.spotify.com/track/2QXv4NKNCuqCDmOTwcOjrN,j-dance
289,Higher Brothers,52,284714,https://open.spotify.com/artist/07ZhipyrvoyNoJejeyM0PQ,['chinese hip hop'],Midsummer Madness,Head In The Clouds,70.0,2018-07-20,280841.0,True,https://open.spotify.com/album/6YFBWwUDdot8IjBZSYOacB,https://open.spotify.com/track/6TodWdTSDfzwgYynTZSvJn,chinese
290,Flower,41,282648,https://open.spotify.com/artist/0VPLGnexd8K6BGbpLiPPVj,"['j-idol', 'j-pop']",やさしさで溢れるように,THIS IS Flower THIS IS BEST,50.0,2016-09-13,293480.0,False,https://open.spotify.com/album/125JPyzThwqJSvv60jhhv4,https://open.spotify.com/track/3PRPAqa2iOdeOneRClYJmS,j-idol
291,BAND-MAID,48,275284,https://open.spotify.com/artist/5Wh3G01Xfxn2zzEZNpuYHH,"['idol rock', 'j-pixie', 'kawaii metal']",Sense,Unleash,50.0,2022-09-21,204106.0,False,https://open.spotify.com/album/09kpnVq1iOLRwM8eWKXADw,https://open.spotify.com/track/6Nawx5sqYFIbcx2qQgrA67,j-idol
292,Seori,51,273689,https://open.spotify.com/artist/2bWTIIQP9zaVc55RaMGu7e,['korean r&b'],긴 밤 (feat. GIRIBOY),긴 밤 (feat. GIRIBOY),60.0,2021-06-10,210853.0,False,https://open.spotify.com/album/3AuhCLxpvg4gWl2Oi8D043,https://open.spotify.com/track/5YAO57ujV1cs5eubzyOL1E,korean
293,Yisa Yu,48,260224,https://open.spotify.com/artist/75CM5fojYdKYD0xYSFh22Z,"['mainland chinese pop', 'mandopop']",路過人間,路過人間,55.0,2019-05-03,247132.0,False,https://open.spotify.com/album/1ReLs42i1FgChCUqurgmhc,https://open.spotify.com/track/03UChw9aTMMe4VtF2rSEXe,chinese
294,Rin音,49,259268,https://open.spotify.com/artist/2sd5k8N8cAOm6Q8OCcePw4,"['j-pop', 'japanese pop rap', 'japanese teen pop']",Good Bye,Good Bye,64.0,2023-06-08,250932.0,False,https://open.spotify.com/album/6qdTJTp6Lya9Aias2YnPpG,https://open.spotify.com/track/1rpiNePakpelGxsKFzNVBP,japanese
295,CODE KUNST,48,255721,https://open.spotify.com/artist/4WnO2VmlwdTX77ANsThWLQ,"['k-rap', 'korean r&b']",rain bird interlude,rain bird,62.0,2018-06-10,64614.0,False,https://open.spotify.com/album/6dzkzcIOnVEQMCfLCEgyCv,https://open.spotify.com/track/767c0C0cjoaQuiNl4CGXuL,korean
296,Roy Kim,45,252694,https://open.spotify.com/artist/3ErHVJMsxTq2lLSmnONBm9,['korean pop'],Only Then,Only Then,57.0,2018-02-12,248835.0,False,https://open.spotify.com/album/4erAMXv1Uin2wnf1vW4Eqq,https://open.spotify.com/track/7mFigNlS2dsKMhcmJyfpeg,korean
297,Roy Kim,45,252694,https://open.spotify.com/artist/3ErHVJMsxTq2lLSmnONBm9,['korean pop'],Only Then,Only Then,57.0,2018-02-12,248835.0,False,https://open.spotify.com/album/4erAMXv1Uin2wnf1vW4Eqq,https://open.spotify.com/track/7mFigNlS2dsKMhcmJyfpeg,j-pop
298,Tommy Lee Sparta,48,250081,https://open.spotify.com/artist/2yHxc12dEUiLXNeqUadxBh,"['dancehall', 'jamaican dancehall', 'traphall']",Protocol,Protocol,61.0,2021-11-12,199836.0,True,https://open.spotify.com/album/6fFf508XCDkYrYVU8gZGLD,https://open.spotify.com/track/5SqaYcPSRGSg7ZzT7aLzcK,j-dance
299,WEDNESDAY CAMPANELLA,52,249338,https://open.spotify.com/artist/0bp9CvkjQYhUJvWRHjFRWI,"['hyperpop', 'japanese dance pop', 'japanese electropop']",Edison,Neon,49.0,2022-05-25,193510.0,False,https://open.spotify.com/album/2B5aKWrCrb8XNAtufGyxm8,https://open.spotify.com/track/0N4FgQoqMlmMPikactFwtE,j-dance
300,WEDNESDAY CAMPANELLA,52,249338,https://open.spotify.com/artist/0bp9CvkjQYhUJvWRHjFRWI,"['hyperpop', 'japanese dance pop', 'japanese electropop']",Edison,Neon,49.0,2022-05-25,193510.0,False,https://open.spotify.com/album/2B5aKWrCrb8XNAtufGyxm8,https://open.spotify.com/track/0N4FgQoqMlmMPikactFwtE,japanese
301,Yosui Inoue,47,249073,https://open.spotify.com/artist/4BQT8wAPy5SGtRnfstMzbA,"['j-acoustic', 'japanese singer-songwriter', 'kayokyoku']",夢の中へ - 2017 Remaster,TOKYO - SHOWA KAYO -,41.0,2021-02-12,156413.0,False,https://open.spotify.com/album/66vVSUnLq20V9AWYxY4C2x,https://open.spotify.com/track/1HGsenQaGP7MbBMeeISial,japanese
302,Paul Kim,50,248913,https://open.spotify.com/artist/4qRXrzUmdy3p33lgvJEzdv,['korean pop'],Me After You,Me After You,61.0,2018-10-29,280358.0,False,https://open.spotify.com/album/0caJtWmA3k3kY6kourOUHh,https://open.spotify.com/track/5AkyvofVWUqds8x1HHgDU9,j-pop
303,Paul Kim,50,248913,https://open.spotify.com/artist/4qRXrzUmdy3p33lgvJEzdv,['korean pop'],Me After You,Me After You,61.0,2018-10-29,280358.0,False,https://open.spotify.com/album/0caJtWmA3k3kY6kourOUHh,https://open.spotify.com/track/5AkyvofVWUqds8x1HHgDU9,korean
304,Anzen Chitai,49,246003,https://open.spotify.com/artist/3EAqVJtaxnPcWYlHXkHcuC,"['j-pop', 'japanese new wave']",ワインレッドの心,安全地帯Ⅱ,57.0,1984,250506.0,False,https://open.spotify.com/album/6GukIPzko4iMypRlXwrZD5,https://open.spotify.com/track/10nE6yd1TUUtjpuLeapZmN,japanese
305,MeloMance,51,245657,https://open.spotify.com/artist/6k4r73Wq8nhkCDoUsECL1e,"['k-pop', 'korean pop']","Love, Maybe","Love, Maybe (A Business Proposal OST Special Track)",69.0,2022-02-18,185000.0,False,https://open.spotify.com/album/5lKdnY9bGYUyfaJhcRnHgk,https://open.spotify.com/track/2X45nVBeYzmDlrXji9Av0Q,korean
306,MeloMance,51,245657,https://open.spotify.com/artist/6k4r73Wq8nhkCDoUsECL1e,"['k-pop', 'korean pop']","Love, Maybe","Love, Maybe (A Business Proposal OST Special Track)",69.0,2022-02-18,185000.0,False,https://open.spotify.com/album/5lKdnY9bGYUyfaJhcRnHgk,https://open.spotify.com/track/2X45nVBeYzmDlrXji9Av0Q,j-pop
307,SIRUP,50,242549,https://open.spotify.com/artist/1HzcHe0WFm4koBalCEOkVh,"['japanese r&b', 'japanese soul']",FINE LINE (feat. Skaai) (Prod. uin),FINE LINE (feat. Skaai) (Prod. uin),58.0,2023-03-29,179266.0,True,https://open.spotify.com/album/6YJVSyedYS0JQhntp53G4P,https://open.spotify.com/track/2y449AvZEi4dbGoSjnsgSY,japanese
308,Amon Tobin,44,240749,https://open.spotify.com/artist/3mvkWMe6swnknwscwvGCHO,"['electronica', 'intelligent dance music', 'jazztronica', 'trip hop', 'wonky']",Nova,Permutation,53.0,1998-06-01,282573.0,False,https://open.spotify.com/album/7jxs0XY2yJS36PZCjUv4Hp,https://open.spotify.com/track/0lcfJc4pG6xnNmrUlZ9232,j-dance
309,Lang Lang,59,240669,https://open.spotify.com/artist/1YZhNFBxkEB5UKTgMDvot4,"['chinese classical performance', 'chinese classical piano', 'classical performance', 'classical piano']","The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",Piano Book (Encore Edition),60.0,2019-11-15,139306.0,False,https://open.spotify.com/album/2lAoaPfFfBkOQPTcLBZ6pI,https://open.spotify.com/track/211zXouX3GROvKvaoasR6V,chinese
310,Jung Seung Hwan,52,239903,https://open.spotify.com/artist/7l8rOFwZFQ3G0sgZ7gjGng,['korean pop'],Day & Night,START-UP (Original Television Soundtrack) Pt. 2,65.0,2020-10-18,260600.0,False,https://open.spotify.com/album/2syAapNLqkGguLZr8PZubk,https://open.spotify.com/track/0JlYPewyE0Cs5rkUCsWqgy,korean
311,Jung Seung Hwan,52,239903,https://open.spotify.com/artist/7l8rOFwZFQ3G0sgZ7gjGng,['korean pop'],Day & Night,START-UP (Original Television Soundtrack) Pt. 2,65.0,2020-10-18,260600.0,False,https://open.spotify.com/album/2syAapNLqkGguLZr8PZubk,https://open.spotify.com/track/0JlYPewyE0Cs5rkUCsWqgy,j-pop
312,ZARD,54,238997,https://open.spotify.com/artist/2NKadilSWCwuqGp5QoDeUS,['j-poprock'],負けないで,ZARD BEST The Single Collection ~軌跡~,58.0,1999-05-28,224566.0,False,https://open.spotify.com/album/3NrfMGWHiHumNFNlrVq9Lq,https://open.spotify.com/track/6lvjkI4I29oOmoTzr1jLPW,j-pop
313,BE:FIRST,60,238481,https://open.spotify.com/artist/4wCW8kZ8LL7QIdcE8EOKPP,['j-pop boy group'],Boom Boom Back,Boom Boom Back,72.0,2023-02-13,188400.0,False,https://open.spotify.com/album/6LVDreY2ztRLwqdkjcBjnd,https://open.spotify.com/track/37xJCjdzJ17S1jCDz3GwsB,j-pop
314,Maki Ohguro,50,234248,https://open.spotify.com/artist/2iTndWRSbuvR1tQkXzT59b,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",あなただけ見つめてる (2019 Remastered),永遠の夢に向かって (2019 Remastered),58.0,1994-11-09,283233.0,False,https://open.spotify.com/album/3YGoWByuaEmGwimfgOmjHh,https://open.spotify.com/track/1I6dkQgP31XzdcHFnBgPt7,japanese
315,Hoshimachi Suisei,56,232824,https://open.spotify.com/artist/726WiFmWkohzodUxK3XjHX,['japanese vtuber'],Stellar Stellar,Still Still Stellar,61.0,2021-09-29,301453.0,False,https://open.spotify.com/album/2HmlBFz06FldsdzwY1FHg4,https://open.spotify.com/track/6OC9BOO9qGXQARZGWb8rqy,japanese
316,Bounty Killer,49,231086,https://open.spotify.com/artist/6UuT0BJZ9vF8Y1sxXnJl2s,"['dancehall', 'jamaican hip hop', 'reggae fusion']","THESE STREETS KNOW MY NAME (feat. Skillibeng, Buju Banton, Capleton, Bounty Killer & Sizzla)",GOD DID,50.0,2022-08-26,299933.0,True,https://open.spotify.com/album/6NuGZnOc88LcZpEkJIbO50,https://open.spotify.com/track/6pTvTYvFoKiMVYNqydS2cS,j-dance
317,瘦子E.SO,51,227809,https://open.spotify.com/artist/2qXGNIlmY3JrYkxOWyXZsd,"['chinese r&b', 'mandopop', 'taiwan hip hop']",Something I Don't Need,Outta Body,41.0,2020-07-10,174958.0,False,https://open.spotify.com/album/2ymoED9nkKBQeg9uyUIVlF,https://open.spotify.com/track/3Om6fxGx9dOtAS6HheUF6S,chinese
318,Silence Wang,54,225677,https://open.spotify.com/artist/0PdNEiQ3MsJGCEgE13Tz60,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']",只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),67.0,2023-06-19,194423.0,False,https://open.spotify.com/album/096qr8b6jJm2oICXJF39tX,https://open.spotify.com/track/7cwB09xvS1ArgeXozdf3dU,chinese
319,Beenzino,55,223825,https://open.spotify.com/artist/7IrDIIq3j04exsiF3Z7CPg,"['k-rap', 'korean r&b']",Travel Again (Feat. Cautious Clay),NOWITZKI,57.0,2023-07-03,257066.0,True,https://open.spotify.com/album/2ZcI7Sbm7s2yz8l8wvIyUq,https://open.spotify.com/track/1bPMPSOQPIinoU6ZBDWtgb,korean
320,Waa Wei,47,220524,https://open.spotify.com/artist/190bkHbFrRvEhcB7Zpuv3y,"['chinese indie', 'mandopop', 'taiwan indie', 'taiwan pop', 'taiwan singer-songwriter']",你啊你啊 - 電視劇「用九柑仔店」插曲,末路狂花,55.0,2016-11-25,326226.0,False,https://open.spotify.com/album/7c1IN5kHYhL8HbeGoahRKf,https://open.spotify.com/track/4nyO1azSuhT5JrETvzEahs,chinese
321,Skeng,55,219631,https://open.spotify.com/artist/4SGo67MJz6DdsjzaRZ4OD7,"['dancehall', 'jamaican dancehall', 'jamaican hip hop', 'traphall']",Gvnman Shift,Gvnman Shift,61.0,2021-08-22,204068.0,True,https://open.spotify.com/album/3GvAOWIAO1iZAdAz1JFPyW,https://open.spotify.com/track/4y0AUgG6XhQac3a6Li93QU,j-dance
322,Jah Vinci,39,214037,https://open.spotify.com/artist/0mkixmQkcUeE6egKHW4ojh,"['dancehall', 'jamaican dancehall', 'traphall']",Seh Feh,Seh Feh,47.0,2023-04-26,175199.0,True,https://open.spotify.com/album/36QFK44dTqQm6wqbGvKi6O,https://open.spotify.com/track/0qENidFF3vl1ghjRqF0lMg,j-dance
323,Sung Si Kyung,48,211326,https://open.spotify.com/artist/7jFUYMpMUBDL4JQtMZ5ilc,['korean pop'],Every moment of you 너의 모든 순간,"My Love From the Star 별에서 온 그대 (Original Television Soundtrack), Pt. 7",60.0,2014-02-12,243323.0,False,https://open.spotify.com/album/7vv0uqXP5CmCkBczh3z4ZV,https://open.spotify.com/track/4YTvuLSqKshDOJvwyDmAYS,korean
324,Sung Si Kyung,48,211326,https://open.spotify.com/artist/7jFUYMpMUBDL4JQtMZ5ilc,['korean pop'],Every moment of you 너의 모든 순간,"My Love From the Star 별에서 온 그대 (Original Television Soundtrack), Pt. 7",60.0,2014-02-12,243323.0,False,https://open.spotify.com/album/7vv0uqXP5CmCkBczh3z4ZV,https://open.spotify.com/track/4YTvuLSqKshDOJvwyDmAYS,j-pop
325,Sonoko Inoue,55,208027,https://open.spotify.com/artist/71hQB5jxdNiHk5gzZRhicQ,"['anime rock', 'j-pop', 'japanese singer-songwriter']",ナツコイ,JUKE BOX,49.0,2017-12-05,302586.0,False,https://open.spotify.com/album/2b74yN5nzLa2OEhiBeIxEn,https://open.spotify.com/track/5IgPpRZUGjnxGeezCibodM,j-pop
326,Sonoko Inoue,55,208027,https://open.spotify.com/artist/71hQB5jxdNiHk5gzZRhicQ,"['anime rock', 'j-pop', 'japanese singer-songwriter']",ナツコイ,JUKE BOX,49.0,2017-12-05,302586.0,False,https://open.spotify.com/album/2b74yN5nzLa2OEhiBeIxEn,https://open.spotify.com/track/5IgPpRZUGjnxGeezCibodM,japanese
